Label,Eigenvector Centrality,Closeness Centrality,Betweenness Centrality
Main-ComicsRuleEverythingAroundMe,0.0003,3.24,612
Main-InstantMarksmanJustSqueezeTrigger,0.0003,3.19,"1,331"
Main-UnpluggedVersion,0.0003,3.47,788
Main-BritishConspiracyThriller,0.0003,3.66,"1,054"
Main-PlotLineCrossover,0.0003,3.32,452
Main-RackFocus,0.0003,3.49,"1,303"
Main-UnseenAudience,0.0003,3.30,592
Main-BarnRaising,0.0003,3.33,591
Main-StickFigureAnimation,0.0003,3.32,"52,400"
Main-WebVideo,0.0003,3.70,"1,953"
Main-RaiseTheTitanic,0.0003,0.00,0
Main-TheBardOnBoard,0.0003,3.24,"1,070"
Main-FirstLawOfMetafictionalThermodynamics,0.0003,3.04,"1,421"
Main-TheyWastedAPerfectlyGoodLineArt,0.0003,3.33,"5,563"
Main-DuelingDubs,0.0003,3.09,"2,605"
Main-VocalTagTeam,0.0003,3.40,717
Main-StockAmericanPhrases,0.0003,3.79,18
Main-CyclicNationalFascination,0.0003,3.15,"2,062"
Main-ThroughTheYearsCredits,0.0003,3.57,396
Main-SocialistRealism,0.0003,3.56,585
Main-StrangerBehindTheMask,0.0003,3.13,"1,405"
Main-PostApunkalypticArmor,0.0003,3.38,216
Main-WordCruft,0.0003,3.41,"4,886"
Main-Remaster,0.0003,3.19,"1,107"
De-GottesWort,0.0003,3.41,"44,269"
Main-FourEqualPaymentsOf,0.0003,3.82,"4,358"
Main-CompoundTitle,0.0003,3.24,856
Main-TimeToMove,0.0003,3.26,"1,161"
Main-IfYouCallBeforeMidnightTonight,0.0003,3.95,31
De-ErnsteAngelegenheit,0.0003,4.54,"472,658"
Main-PlaceholderTitles,0.0003,3.41,730
Fr-FusilDeTchekhov,0.0003,4.53,"49,759"
De-EinmischungVonOben,0.0003,3.45,"9,447,735"
Main-Pedestal,0.0003,3.90,"1,248"
Fr-MoraleDeLHistoire,0.0003,3.40,"68,555"
Main-ScooterRidingMod,0.0003,3.34,"8,161"
Main-SmallStartBigFinish,0.0003,3.35,"2,689"
Narm-JackChick,0.0003,3.11,"1,040"
Main-StockSitcomGrandFinale,0.0003,3.20,293
Main-GratuitousSpecialEffects,0.0003,3.29,"1,632"
Main-PastInTheRearViewMirror,0.0003,3.72,792
Main-FourLeafClover,0.0003,3.14,"3,879"
Main-NewlyPopularUpdating,0.0003,3.57,"2,954"
Main-AspectRatio,0.0003,3.79,468
Main-PepTalkSong,0.0003,3.27,698
Main-GetTheSensation,0.0003,3.45,"1,643"
Main-VideogameDemake,0.0003,3.07,"10,890"
Main-LoveIsADrug,0.0003,3.48,714
Main-TimeLapse,0.0003,3.69,96
Main-FunWithFlushing,0.0003,3.17,"7,737"
Main-SayMyNameTrailer,0.0003,3.16,"5,658"
Main-Spammer,0.0003,3.69,"2,733"
Main-NonPOVProtagonist,0.0003,3.30,"1,265"
Main-HolidayNonupdate,0.0003,3.68,243
Main-GameLobby,0.0003,3.43,548
Main-InternationalShowdownByProxy,0.0003,3.29,"1,085"
Main-ThreeDComicBook,0.0003,3.39,552
Main-TrackingShot,0.0003,3.92,101
Main-FootballFightSong,0.0003,3.18,"4,563"
Main-Counter-Earth,0.0003,3.17,"4,747"
Main-TheVJDayKiss,0.0003,3.31,683
TearJerker-HigurashiNoNakuKoroNi,0.0003,3.27,617
Main-RefugeeFromTime,0.0003,3.23,"2,057"
Main-SmurfetteBreakout,0.0003,3.20,438
Main-EveryoneIsChristianAtChristmas,0.0003,3.21,"2,673"
Main-IndianSummer,0.0003,3.23,"1,410"
Main-SlidingScaleOfLikeRealityUnlessNoted,0.0003,3.12,"3,002"
Main-TeaserOnlyCharacter,0.0003,3.27,190
Main-RapeByProxy,0.0003,3.03,"2,062"
Main-RulesOfTheGame,0.0003,3.44,506
Main-DirectorDisplacement,0.0003,3.23,"11,186"
Main-BattleOfTheStillFrames,0.0003,3.34,742
Main-MusicPlayerGame,0.0003,3.52,333
Main-ProductAsSuperhero,0.0003,3.27,"6,773"
Horrible-ProfessionalWrestling,0.0003,3.46,620
Main-VideoArcade,0.0003,3.40,"1,048"
Main-RiggedContest,0.0003,3.75,92
Fr-Connard,0.0003,5.27,"13,505"
Fr-DeusExMachina,0.0003,3.99,"48,630"
Main-NowWhichOneWasThatVoice,0.0003,3.18,"2,692"
Fr-PoserUnAbatJour,0.0003,3.34,"14,673"
Main-CastFullOfWriters,0.0003,3.31,"1,046"
Main-AppealToVanity,0.0003,3.42,"1,211"
Main-PromptFic,0.0003,3.91,56
Main-WalkingInRhythm,0.0003,3.24,745
Main-ConstrainedWriting,0.0002,3.31,"3,051"
Main-SongOfCourage,0.0002,3.38,154
Main-HitlessHitAlbum,0.0002,3.43,650
Main-FamilyTitle,0.0002,3.39,"1,295"
Main-InfoDrop,0.0002,3.22,987
Main-SeparatedAtBirthCasting,0.0002,3.36,512
Main-FlyawayShot,0.0002,3.39,"5,086"
Main-AdventuresInTheBible,0.0002,3.45,797
Main-Novelette,0.0002,4.25,86
Main-HotlinkedImageSwitch,0.0002,3.47,380
Main-GearheadShow,0.0002,3.61,469
Main-LyricalTic,0.0002,3.55,201
Main-BeardOfDirectors,0.0002,3.47,45
Main-ThereAreNoBedsheets,0.0002,3.56,197
Main-RacingGhost,0.0002,3.66,35
Main-HomeVersionSoundtrackReplacement,0.0002,3.15,"1,625"
Main-OnlyTheCreatorDoesItRight,0.0002,3.12,209
Main-Clerk,0.0002,3.70,505
Main-ChromaticSuperiority,0.0002,3.84,8
Main-IrregularSeries,0.0002,3.48,623
Main-CreatorPreferredAdaptation,0.0002,3.28,829
Main-AnonymousBand,0.0002,3.42,432
Main-Flog,0.0002,3.99,"10,530"
DracoInLeatherPants-ProfessionalWrestling,0.0002,3.32,42
Main-Americanitis,0.0002,2.79,"10,151"
Main-PachelbelsCanonProgression,0.0002,3.35,"25,209"
Main-FlashFiction,0.0002,3.56,"1,076"
Main-TitleRequiem,0.0002,3.31,"6,086"
Main-NoSeriousBusinessInShowbusiness,0.0002,3.66,191
Main-SlidingScaleOfSocialSatisfaction,0.0002,3.40,122
Main-AntennaAdjusting,0.0002,3.23,"1,271"
Main-PostCount,0.0002,4.18,380
Main-NoReprisePlease,0.0002,3.54,203
Main-ApocalypseFic,0.0002,3.41,698
Main-IAmGreatSong,0.0002,3.43,326
Main-FridgeRun,0.0002,3.43,107
Main-CanonWank,0.0002,3.27,113
De-UnerwarteterFanmagnet,0.0002,3.31,"150,390"
Main-AlternativeHipHop,0.0002,3.61,"30,151"
Fr-LePublicEstAbruti,0.0002,3.27,"187,666"
Main-MediumTwoShot,0.0002,4.92,65
Main-NotableTrailers,0.0002,3.09,"2,856"
Fr-GrandMomentDeGloire,0.0002,1.00,6
De-Fanon,0.0002,3.44,"70,333"
Main-MinisculeRocking,0.0002,3.46,485
Main-RadarSystems,0.0002,3.30,265
Main-NotSoCrazyAnymore,0.0002,3.03,"6,442"
Main-DoublePost,0.0002,3.94,"1,701"
Main-HereThereBeLions,0.0002,3.80,36
Main-MormonCinema,0.0002,3.25,"1,079"
Main-NinjaEditor,0.0002,3.71,"5,801"
Main-RedAndWhiteComedyPoster,0.0002,3.32,"2,351"
Main-GoingHomeAgain,0.0002,3.47,365
Main-KansasCity,0.0002,3.58,418
Main-VoicesInOneRoom,0.0002,3.24,"7,686"
ComicBook-Futurama,0.0002,3.61,30
Main-ColorfulSong,0.0002,3.31,829
Main-Teletext,0.0002,4.20,101
Main-ControversyProofImage,0.0002,3.32,765
Main-MotionParallax,0.0002,3.93,"20,343"
Main-FirstAndForemost,0.0002,3.64,58
Main-ChronologicalAlbumTitle,0.0002,3.37,358
Main-NoisePop,0.0002,3.51,519
Main-SilentConversation,0.0002,3.47,50
Main-NovelizationFirst,0.0002,3.20,"4,448"
Main-TheGraduateHomageShot,0.0002,3.33,505
Main-SelfPromotionDisguisedAsNews,0.0002,3.32,"1,608"
Main-NarrationEcho,0.0002,3.25,615
Main-SubGenre,0.0002,4.06,364
Main-LegacyImplosion,0.0002,3.27,865
Main-SelfDemonstratingSong,0.0002,3.30,"3,217"
Main-TipisAndTotemPoles,0.0002,3.32,142
Main-DuelingProducts,0.0002,3.21,882
Main-LeadBassist,0.0002,3.44,410
Main-ArcBreak,0.0002,3.79,32
Main-TooQuirkyToLose,0.0002,3.23,"1,252"
Main-HitAndRunPoster,0.0002,3.59,"3,440"
Main-MiniatureEffects,0.0002,3.22,"1,063"
CreatorsPet-Film,0.0002,3.75,31
CreatorsPet-Literature,0.0002,3.18,478
CreatorsPet-LiveActionTV,0.0002,2.93,"1,643"
CreatorsPet-Other,0.0002,0.00,0
CreatorsPet-ProfessionalWrestling,0.0002,3.32,161
CreatorsPet-TabletopGames,0.0002,3.16,475
CreatorsPet-VideoGames,0.0002,3.10,430
CreatorsPet-Webcomics,0.0002,3.44,108
CreatorsPet-WebOriginal,0.0002,3.38,132
CreatorsPet-WesternAnimation,0.0002,3.09,818
Main-ShapedLikeWhatItSells,0.0002,3.20,"1,622"
Horrible-WesternAnimation,0.0002,2.95,"3,716"
Fr-DictionnaireProvisoire,0.0002,2.73,"4,197,466"
Main-BlackMarketProduce,0.0002,3.16,"1,005"
Main-FullBleed,0.0002,3.54,92
Main-HeroLookingForGroup,0.0002,3.27,319
Main-QuotesFitForATrailer,0.0002,3.32,"14,707"
Main-YouKnowWhoSaidThat,0.0002,3.24,671
Main-TypeCaste,0.0002,3.68,790
Main-AlwaysOnDuty,0.0002,3.35,59
Main-TheCityFormerlyKnownAs,0.0002,3.23,"3,143"
Main-OutOfTheGhetto,0.0002,3.03,740
Main-TheFilmOfTheSong,0.0002,3.56,"1,440"
Main-SignificantDoubleCasting,0.0002,3.16,"1,354"
Main-AfricanChant,0.0002,3.18,"2,048"
Main-ContemporaryRAndB,0.0002,3.42,"5,256"
Main-TheTalkShowWithHostName,0.0002,3.68,389
Main-TheWorldAsMyth,0.0002,0.00,0
Main-HumoresqueProgression,0.0002,3.56,"10,433"
Fr-LogiqueDuFrigo,0.0002,3.63,"65,141"
Fr-DiabolusExMachina,0.0002,4.99,0
Main-FromSpecialToSeries,0.0002,3.32,"1,243"
Fr-PasDeQuatriemeMur,0.0002,4.40,0
Fr-ParoleDeDieu,0.0002,3.49,"61,286"
Fr-QuatriemeMur,0.0002,4.40,"13,381"
Fr-BriserLeQuatriemeMur,0.0002,3.40,"110,783"
Fr-DurACuire,0.0002,3.77,"1,110"
Main-BoDiddleyBeat,0.0002,3.53,89
Main-HumbleBeginnings,0.0002,3.05,"2,126"
Main-ScreenName,0.0002,3.89,48
Main-WeWillAllBeHistoryBuffsInTheFuture,0.0002,3.06,"1,335"
Main-ArcadePerfectPort,0.0002,3.58,216
Main-ForYourPeopleByYourPeople,0.0002,3.54,331
Main-SavedByCanon,0.0002,3.40,18
Main-PopulationXAndCounting,0.0002,3.32,"1,255"
Main-MultiTakeCut,0.0002,3.62,253
Main-NotSelfExplanatory,0.0002,3.36,"1,983"
Main-RhythmTypewriter,0.0002,3.32,"1,573"
FunnyAneurysmMoment-VideoGames,0.0002,2.98,"2,561"
Main-IWroteOurStory,0.0002,3.38,141
Main-Europop,0.0002,3.74,86
Main-AnnualTitle,0.0002,3.29,"3,959"
Main-CanonIllustrations,0.0002,3.19,"2,011"
Main-EveryoneComesBackFantasyPartyEnding,0.0002,3.05,"2,104"
Main-WordSequel,0.0002,3.23,253
Main-DroppedAbridgedOnIt,0.0002,3.23,"2,509"
Main-RightNowMontage,0.0002,3.16,"1,230"
Main-Dolly,0.0002,4.04,"47,215"
Main-ConveyorBeltVideo,0.0002,3.52,413
Main-RadioFriendliness,0.0002,3.34,869
Main-CharityMotivationSong,0.0002,3.35,"2,212"
Main-Prelap,0.0002,3.40,"4,498"
Main-VegasCrossover,0.0002,3.25,43
Main-MyWayOrTheHighway,0.0002,3.28,338
Main-ThemeAndVariations,0.0002,4.12,103
Main-ThemeMusicAbandonment,0.0002,3.46,244
Main-ProductSwitcherooAd,0.0002,3.31,730
Main-LabouringThePoint,0.0002,3.42,711
Fr-CanadaEh,0.0002,3.39,3
Main-VideoCollage,0.0002,3.58,"4,127"
Main-InstructionalTitle,0.0002,3.40,"1,110"
Main-DuelingMusicians,0.0002,3.29,877
Main-Mediator,0.0002,3.46,476
Main-InTheory,0.0002,3.46,335
Main-JanetAndJohn,0.0002,3.97,38
Main-MusicVideoCreditsSequence,0.0002,3.18,"2,682"
Main-FadeIn,0.0002,4.64,3
Main-ScenicRoute,0.0002,3.76,127
Main-MistakenForApocalypse,0.0002,3.30,437
Main-IronicJuxtaposition,0.0002,3.38,66
Main-NewLookSameGreatTaste,0.0002,3.82,"1,175"
Main-ExceptionallyTolerant,0.0002,3.54,770
Main-DressRehearsalVideo,0.0002,3.84,320
Main-RomanticHyperbole,0.0002,3.38,214
Main-ChristmasInAustralia,0.0002,3.54,518
Main-FocalLength,0.0002,4.15,"1,152"
Main-TransitionTrack,0.0002,3.38,"30,294"
Main-OneLondonThirtyThreeBoroughs,0.0002,3.29,712
Main-PageTurnSurprise,0.0002,3.22,"5,227"
Main-ConstructiveCriticism,0.0002,3.37,"32,981"
Main-MidVidSkit,0.0002,3.49,313
Main-BuddyPicture,0.0002,3.21,"2,175"
Main-MultiVolumeWork,0.0002,3.40,"2,861"
Main-CircularDrive,0.0002,3.34,420
Main-OfficialParody,0.0002,3.42,236
Main-ISuckAtSummaries,0.0002,3.95,21
Main-OrchestralVersion,0.0002,3.13,"1,439"
Main-StockTrailerMusic,0.0002,3.30,760
Main-HostageVideo,0.0002,3.40,165
Main-AnswerSong,0.0002,3.59,877
Main-ConvertedFanboy,0.0002,3.07,"7,593"
Main-TenWaysToRewriteAShow,0.0002,3.32,965
Main-NeoSoul,0.0002,3.55,"1,019"
Main-OtherCommonMusicVideoConcepts,0.0002,3.14,"4,945"
Main-ReviewerStandardComparisons,0.0002,3.32,971
Main-CosmicHero,0.0002,3.25,687
Main-SignatureShot,0.0002,3.39,105
Main-ReciprocalFictionParadox,0.0001,3.07,512
Main-AllegoryAdventure,0.0001,3.27,"2,594"
Main-WikiSchizophrenia,0.0001,4.22,132
Fr-CertainesEnclumesValentLaPeine,0.0001,5.23,0
Main-HouseholdNames,0.0001,3.61,43
Main-RealWorldEpisode,0.0001,2.91,"1,980"
Fr-DiscoursStewartien,0.0001,3.64,444
Fr-Flanderisation,0.0001,4.27,"48,594"
Fr-TwistFinal,0.0001,3.22,"101,112"
Fr-TripATrois,0.0001,4.29,1
Fr-Canon,0.0001,4.49,"10,277"
Fr-FeticheOriginel,0.0001,4.16,"38,465"
De-RampenlichtRaubendeRiege,0.0001,3.38,"24,792"
Fr-ToutLeMondeEstJesusAuPurgatoire,0.0001,3.37,"47,464"
Fr-TechnoBlabla,0.0001,4.09,51
Main-TheSpeedOfSilents,0.0001,3.43,353
Fr-SchemaSubverti,0.0001,0.00,0
De-Anspielung,0.0001,3.55,"55,328"
Fr-ScienceFiction,0.0001,0.00,0
Fr-AuteurABord,0.0001,3.53,"6,624"
Main-FirstWorldProblems,0.0001,3.67,127
Main-FilmComic,0.0001,3.27,"1,842"
Main-HollywoodSailing,0.0001,3.57,154
Main-NailsOnAChalkboard,0.0001,4.15,59
Narm-CodeGeass,0.0001,2.95,218
Main-HollywoodLightBulb,0.0001,3.48,247
Main-AssociatedComposer,0.0001,3.45,219
Horrible-Film,0.0001,2.82,"11,322"
Main-MultiPartEpisode,0.0001,3.18,493
Main-ThatsWhatICallX,0.0001,3.24,746
Main-LosingIsWorseThanDeath,0.0001,3.48,251
Main-BankTeller,0.0001,3.61,105
Main-InformedLocation,0.0001,3.43,133
Main-ReDitto,0.0001,3.26,47
Main-TVTropesInOtherWikis,0.0001,3.11,"1,399"
Main-FramedSubject,0.0001,3.96,39
Main-TheGrandListOfForumAndCommunityLaws,0.0001,3.08,"29,942"
Main-PullThePlugOnTheTitle,0.0001,3.39,265
Main-MusicVideoOvershadowing,0.0001,3.12,"1,693"
Main-DefyingTheCensors,0.0001,3.39,189
Main-SpikingTheCamera,0.0001,3.47,244
Main-BicycleCity,0.0001,3.78,379
Main-InCameraEffects,0.0001,3.63,282
Main-TalentShowVersion,0.0001,3.62,595
Main-SlidingScaleOfAdaptationDecay,0.0001,3.17,829
Main-Featurization,0.0001,3.67,114
Main-SpecialThanks,0.0001,3.49,257
Horrible-Anime,0.0001,3.07,"1,739"
Main-SlidingScaleOfObjectiveVsSubjectiveGames,0.0001,3.47,788
Main-INeedNoLadders,0.0001,3.22,531
Main-PhoneNumberJingle,0.0001,3.39,830
Main-Harmony,0.0001,3.83,"11,839"
Main-SmallTowns,0.0001,3.64,412
Main-EstablishingTeamShot,0.0001,3.43,79
Main-HomeAndGarden,0.0001,3.70,137
Main-NonSequiturCausality,0.0001,3.10,"2,804"
Main-EvolutionaryStasis,0.0001,3.32,130
Main-ActorExistenceLimbo,0.0001,3.33,71
Main-DyingForSymbolism,0.0001,3.51,57
Main-ButterflyNets,0.0001,3.31,80
Main-AudienceParticipationFailure,0.0001,3.39,129
Main-TheLivingDead,0.0001,3.62,89
Main-SplitEdit,0.0001,4.23,258
Main-ScareQuotes,0.0001,4.44,1
Main-SurvivedTheBeginning,0.0001,3.28,160
Main-WikiCurator,0.0001,4.33,16
Main-HatAndCoatShot,0.0001,4.02,24
Main-FindOutNextTime,0.0001,3.31,445
Main-Truck,0.0001,5.04,10
Main-ReversePsychologyMarketing,0.0001,3.53,55
Main-Review,0.0001,3.40,"1,997"
Main-GospelChoirsAreJustBetter,0.0001,3.25,"1,515"
Horrible-LiveActionTV,0.0001,2.98,"2,734"
Main-RecapByAudit,0.0001,3.38,128
Main-WebTwoPointOh,0.0001,4.49,392
Main-FallingBass,0.0001,3.58,"8,155"
Main-TheAbridgedHistory,0.0001,3.43,387
Main-SuddenNameChange,0.0001,3.12,"1,016"
Heartwarming-Webcomics,0.0001,3.06,"1,243"
Main-ThisSongGoesOutToTVTropes,0.0001,3.27,435
Main-AllFirstPersonNarratorsWriteLikeNovelists,0.0001,3.48,434
Main-HedgeTrimmer,0.0001,3.70,"3,124"
Main-RuleFifty,0.0001,3.44,105
Main-SpiritualSports,0.0001,3.89,232
Main-DeceptivelySillyTitle,0.0001,3.29,586
Main-EmancipatedChild,0.0001,3.30,361
Main-WikipediaUpdater,0.0001,3.73,779
Main-VideoOnTrial,0.0001,3.35,"2,218"
De-ZeichentrickIstWasFuerKinder,0.0001,3.71,"29,758"
Main-StylisticCallback,0.0001,3.29,662
Main-Texting,0.0001,3.75,100
Main-InternetDetective,0.0001,3.36,"1,944"
Main-PartyPoliticalBroadcasts,0.0001,3.50,475
Main-ProsceniumReveal,0.0001,3.23,"1,666"
Main-NMA,0.0001,3.79,99
Main-PhilosophicalParable,0.0001,3.74,22
Main-NotYourDaddysX,0.0001,3.21,985
Main-PitchMob,0.0001,3.83,"2,262"
Main-PlotArchaeology,0.0001,3.09,"1,069"
Fr-MoraleVerte,0.0001,4.39,0
Fr-MoraleAccidentelle,0.0001,4.22,"10,306"
Fr-AmnesieMorale,0.0001,3.43,"3,814"
Fr-GrandMomentDEmotion,0.0001,1.00,0
Main-SupermarketSkit,0.0001,3.79,740
De-Discontinuity,0.0001,3.54,"87,663"
De-EsGehtUmLebenUndTod,0.0001,4.13,"5,300"
Fr-EtIlsVecurentHeureux,0.0001,3.30,"50,493"
Fr-SyndromeDeTrahisonChronique,0.0001,3.94,"13,357"
Fr-ACoteDeLaPlaque,0.0001,0.00,0
Fr-ArbresEpileptiques,0.0001,3.59,"38,774"
Fr-LesSchemasSontDesOutils,0.0001,4.04,"61,957"
Main-FeelGood,0.0001,3.41,"1,034"
De-Gejosst,0.0001,4.27,"9,332"
Fr-FreudAvaitRaison,0.0001,3.67,237
Fr-Moldus,0.0001,1.00,"19,220"
Fr-SortiDeSonCul,0.0001,3.54,127
Fr-Boniment,0.0001,3.42,357
Fr-Mascarade,0.0001,0.00,0
De-Vaporware,0.0001,3.59,"1,037"
Fr-NAPasFaitSesDevoirs,0.0001,3.47,482
Fr-TortureMentale,0.0001,0.00,0
Main-RereleaseTheSong,0.0001,3.81,12
Main-RecycledLyrics,0.0001,3.30,499
WallBangers-Other,0.0001,2.98,"3,160"
Main-RaisedLighterTribute,0.0001,3.17,322
Main-KenBurnsPan,0.0001,3.90,304
Main-BillboardEpic,0.0001,3.53,145
Main-TicketLineCampout,0.0001,3.16,390
Main-WeAreNotAloneIndex,0.0001,3.03,"3,102"
WallBangers-Literature,0.0001,2.80,"4,668"
Main-DodgyTimeStamp,0.0001,3.75,12
Main-WarGaming,0.0001,3.63,87
Main-AppointmentTelevision,0.0001,3.23,"1,539"
Main-DevelopingDoomedCharacters,0.0001,3.00,"2,771"
Main-LiveAlbum,0.0001,3.48,245
Main-SongsWithMultiplePartners,0.0001,3.55,62
Main-FanworkOnlyFans,0.0001,4.00,6
Main-AdaptationSequence,0.0001,3.20,756
Main-CameraChase,0.0001,3.58,170
Main-WetForDry,0.0001,3.44,249
Heartwarming-WesternAnimation,0.0001,3.10,"104,461"
Main-SuperCoach,0.0001,3.62,120
Main-TheAgonyAndTheEcstasy,0.0001,3.42,94
Main-IWantToBeSong,0.0001,3.76,12
Main-ActionGenreHeroGuy,0.0001,3.22,287
WallBangers-Film,0.0001,2.79,"2,710"
Main-CharacterShill,0.0001,3.53,79
Archive-PirateHomePage,0.0001,3.50,"49,417"
Main-UnconventionalLearningExperience,0.0001,3.13,830
Main-HeadCam,0.0001,3.86,38
Main-BumperSticker,0.0001,3.68,25
Main-SceneCover,0.0001,3.65,89
Main-Modulation,0.0001,4.05,0
Main-EditStomp,0.0001,4.11,"3,488"
Main-OdeToSobriety,0.0001,3.45,144
Main-PopUpTrivia,0.0001,3.10,"2,001"
Main-KidsBlock,0.0001,3.67,884
Main-SlidingScaleOfEndings,0.0001,3.19,766
Main-CityShoutOuts,0.0001,3.57,481
Main-MumblingBrando,0.0001,3.43,229
Main-JustPenniesADay,0.0001,3.91,527
Main-BlueLiquidAbsorbent,0.0001,3.69,107
Main-IBTL,0.0001,3.95,42
Main-TheGameOfTheBook,0.0001,3.15,"3,431"
Main-TheTheTitle,0.0001,3.35,374
Main-SongStyleShift,0.0001,3.55,25
Main-ImYourBiggestSelectiveFan,0.0001,3.36,98
Main-MusicAtSportingEvents,0.0001,3.36,574
Main-SpyShip,0.0001,3.29,404
Main-LoversLedge,0.0001,3.41,287
Main-ptitle24e6lgs6,0.0001,3.20,861
Main-AttentionDeficitDisciple,0.0001,3.26,231
Main-SatireAndSwitch,0.0001,3.29,174
Horrible-Advertising,0.0001,3.22,404
Main-BestOfAllPossibleWorlds,0.0001,3.17,132
DethroningMoment-ZeroPunctuation,0.0001,3.36,371
DethroningMoment-TheSimpsons,0.0001,3.05,"2,152"
DethroningMoment-ThatGuyWithTheGlasses,0.0001,3.04,"2,316"
DethroningMoment-WebOriginal,0.0001,3.00,"2,888"
DethroningMoment-WesternAnimation,0.0001,2.85,"7,909"
Main-TwoTone,0.0001,3.66,72
Main-RomanceCoverScene,0.0001,3.33,32
Main-Luvvies,0.0001,3.17,624
Main-CrushedChildhoodMemories,0.0001,3.57,45
Main-InactionVideo,0.0001,3.30,827
Main-Bullshido,0.0001,3.70,14
Main-LyricSwap,0.0001,3.40,76
GenreMotif-Jazz,0.0001,3.55,426
Main-SequelSong,0.0001,3.56,396
Main-FourMoreMeasures,0.0001,3.65,58
Main-NeoAfrica,0.0001,3.49,140
Main-KayfabeMusic,0.0001,3.32,289
Main-FakeRadioShowAlbum,0.0001,3.70,122
Main-IdiosyncraticAlbumTheming,0.0001,3.37,407
De-FanSpitzname,0.0001,3.39,"8,796"
Main-RedButtonInteractive,0.0001,3.48,287
Main-MostFanficWritersAreFans,0.0001,3.22,186
Main-ObviousSecondChoice,0.0001,3.68,96
Heartwarming-Futurama,0.0001,3.29,420
Main-DooWopProgression,0.0001,3.58,"8,338"
Main-SteampunkGadgeteers,0.0001,3.37,69
Main-CommercePimp,0.0001,4.29,0
Main-TextFormattingRules,0.0001,3.44,143
Main-DisplacedOrigin,0.0001,3.12,"1,182"
De-MST3KMantra,0.0001,4.27,78
Main-TheTitling,0.0001,3.22,"1,023"
Main-CanadianWestern,0.0001,3.67,14
Main-LinkBlog,0.0001,3.71,"2,558"
Main-PowerLawBlogs,0.0001,4.06,99
Main-ReviewIronicEcho,0.0001,3.35,628
Main-GonzoJournalism,0.0001,3.24,509
Main-UselessSecurityCamera,0.0001,3.42,"1,096"
De-AllesImHandbuch,0.0001,3.59,"1,081"
Fr-TomateSurprise,0.0001,3.61,"1,654"
Fr-Attrapez-LesTous,0.0001,3.82,27
Fr-PotentielDeCruauteDesJeuxVideos,0.0001,3.57,"13,532"
Fr-BossDeguiseEnSbire,0.0001,4.28,0
Fr-DuSangDesTripesDesExcuses,0.0001,3.96,30
Fr-ExactementCeQuiEstMarqueSurLaBoite,0.0001,3.39,765
Main-FullCirclePortraying,0.0001,3.22,92
De-AmerikanerLiebenRammstein,0.0001,4.31,5
Main-Straightforward,0.0001,3.44,"49,084"
Main-LoadsAndLoadsOfWriters,0.0001,3.46,266
Fr-SchemaEvite,0.0001,1.00,0
Es-TodoEstaAhiEnElManual,0.0001,0.00,0
Es-ComoReunirPersonajes,0.0001,3.38,595
Es-ColaDeDebutantes,0.0001,3.55,137
Es-Epigrafe,0.0001,0.00,0
De-AlleDeutschenSindBazis,0.0001,3.39,"1,129"
Main-TriCountyArea,0.0001,3.17,274
Main-ChandlerAmericanTime,0.0001,3.51,53
Main-CultOfHappyology,0.0001,3.98,4
WallBangers-Webcomics,0.0001,3.02,743
Main-PopRevival,0.0001,3.28,"1,256"
Main-UmpteenthCustomer,0.0001,3.20,43
Main-MeltingFilmEffect,0.0000,3.45,176
Main-PastRightNow,0.0000,3.19,145
Main-RailroadEmployeeRoundhouse,0.0000,3.48,101
Main-ptitlevvhxfiws,0.0000,3.22,365
Main-ChampionsOnTheInside,0.0000,3.26,71
Main-FascismIsEverywhereEnding,0.0000,3.64,10
Main-MillitaryRankSuperheroVillainNames,0.0000,3.22,71
RoleAssociation-Theater,0.0000,3.03,268
Main-HotSlot,0.0000,3.64,8
Main-IfYouLikeXFiles,0.0000,3.62,111
Main-TapeSwitch,0.0000,3.90,10
Main-TimestampsAreYourFriends,0.0000,3.62,505
DethroningMoment-AnimeAndManga,0.0000,2.93,"5,959"
DethroningMoment-Film,0.0000,3.01,"2,888"
DethroningMoment-LiveActionTV,0.0000,2.99,"3,171"
DethroningMoment-NewspaperComics,0.0000,3.35,460
DethroningMoment-VideoGames,0.0000,2.99,"3,491"
DethroningMoment-Webcomics,0.0000,3.06,"2,150"
Main-InSceneTitleText,0.0000,3.33,94
Horrible-Literature,0.0000,3.01,"1,978"
Horrible-Comics,0.0000,2.97,"2,011"
Horrible-Webcomics,0.0000,3.06,"51,031"
Main-SubcultureOfTheWeek,0.0000,3.14,185
Main-Space-Rock,0.0000,3.41,53
Main-HopperShot,0.0000,3.43,58
Main-TheNotRemix,0.0000,3.41,27
Main-FunkRock,0.0000,3.71,9
Main-ExhortTheDiscJockeySong,0.0000,3.70,6
Main-SpaceRock,0.0000,3.71,13
Main-SiameseTwinSongs,0.0000,3.47,36
Main-SlidingScaleOfAnimationElaborateness,0.0000,3.43,181
Main-AcronymTropeNames,0.0000,3.27,796
Main-MultiCategorySemiExample,0.0000,3.96,41
Main-WriterBashing,0.0000,4.31,36
Main-FindingATrope,0.0000,3.18,881
HoYay-Watchmen,0.0000,3.59,15
Fanfic-RageFic,0.0000,3.57,8
TearJerker-Angel,0.0000,3.52,"1,655"
TearJerker-Lost,0.0000,3.46,"2,489"
TearJerker-TengenToppaGurrenLagann,0.0000,3.23,673
