"Rank","Word","Word in English","Happiness Score","Standard Deviation of Ratings"
"9116","mondays","mondays","4.06","1.7775"
"9117","prosecutor","prosecutor","4.06","1.6587"
"9118","sour","sour","4.06","1.5039"
"9119","test","test","4.06","1.4057"
"9120","toll","toll","4.06","1.0956"
"9121","unfollow","unfollow","4.06","1.0577"
"9122","collide","collide","4.04","1.713"
"9123","fade","fade","4.04","1.3064"
"9124","needles","needles","4.04","1.9891"
"9125","chemicals","chemicals","4.04","1.6777"
"9126","colder","colder","4.04","1.9583"
"9127","concern","concern","4.04","1.6157"
"9128","discharge","discharge","4.04","1.7838"
"9129","dominated","dominated","4.04","1.5248"
"9130","fall","fall","4.04","1.9687"
"9131","hollow","hollow","4.04","1.4422"
"9132","hospice","hospice","4.04","1.8401"
"9133","hunter","hunter","4.04","1.7608"
"9134","imposed","imposed","4.04","1.1773"
"9135","reduction","reduction","4.04","1.293"
"9136","shootin","shootin","4.04","2.1942"
"9137","spittin","spittin","4.04","2.0098"
"9138","unknown","unknown","4.04","1.5113"
"9139","unlike","unlike","4.04","1.4136"
"9140","welt","welt","4.04","1.6283"
"9141","worm","worm","4.04","1.6655"
"9142","rust","rust","4.02","1.6307"
"9143","distant","distant","4.02","1.5342"
"9144","affair","affair","4.02","1.8349"
"9145","aint","aint","4.02","1.4356"
"9146","block","block","4.02","1.4213"
"9147","consequences","consequences","4.02","1.3169"
"9148","dropping","dropping","4.02","1.0971"
"9149","ending","ending","4.02","1.4213"
"9150","goodbyes","goodbyes","4.02","1.9005"
"9151","hasn't","hasn't","4.02","1.1865"
"9152","imprecisely","imprecisely","4.02","1.505"
"9153","incident","incident","4.02","1.3923"
"9154","investigation","investigation","4.02","1.4776"
"9155","off","off","4.02","1.3013"
"9156","strife","strife","4.02","1.8349"
"9157","strikes","strikes","4.02","1.3626"
"9158","weren't","weren't","4.02","1.1516"
"9159","ain't","ain't","4","1.2778"
"9160","alleged","alleged","4","1.7496"
"9161","arafat","arafat","4","1.5518"
"9162","bum","bum","4","1.7261"
"9163","ceased","ceased","4","1.4428"
"9164","cracks","cracks","4","1.3553"
"9165","creeping","creeping","4","1.4577"
"9166","defensive","defensive","4","1.5253"
"9167","didn't","didn't","4","1.2936"
"9168","didnt","didnt","4","1.2454"
"9169","downs","downs","4","1.7143"
"9170","force","force","4","1.6903"
"9171","least","least","4","1.069"
"9172","limits","limits","4","1.1952"
"9173","racial","racial","4","1.7261"
"9174","ridiculous","ridiculous","4","1.7957"
"9175","rip","rip","4","1.5518"
"9176","roughly","roughly","4","1.2122"
"9177","twit","twit","4","1.7613"
"9178","zombies","zombies","4","2.3733"
"9179","accidentally","accidentally","3.98","1.237"
"9180","avoided","avoided","3.98","1.5185"
"9181","bite","bite","3.98","1.7201"
"9182","breaking","breaking","3.98","1.4913"
"9183","demands","demands","3.98","1.3169"
"9184","diagnosis","diagnosis","3.98","1.8897"
"9185","fled","fled","3.98","1.1692"
"9186","hardly","hardly","3.98","1.2534"
"9187","humidity","humidity","3.98","1.6962"
"9188","isnt","isnt","3.98","1.2696"
"9189","old","old","3.98","1.7553"
"9190","punks","punks","3.98","1.9742"
"9191","terminal","terminal","3.98","2.0353"
"9192","ruins","ruins","3.98","1.7617"
"9193","cracked","cracked","3.98","1.9295"
"9194","slam","slam","3.98","1.6351"
"9195","argh","argh","3.96","1.428"
"9196","bang","bang","3.96","1.4841"
"9197","bye","bye","3.96","1.4978"
"9198","closing","closing","3.96","1.0872"
"9199","dagger","dagger","3.96","1.3242"
"9200","expense","expense","3.96","1.2447"
"9201","fists","fists","3.96","1.6532"
"9202","iraqi","iraqi","3.96","1.3991"
"9203","loose","loose","3.96","1.6532"
"9204","minus","minus","3.96","1.4978"
"9205","slugs","slugs","3.96","1.6408"
"9206","strike","strike","3.96","1.3547"
"9207","tough","tough","3.96","1.4136"
"9208","trial","trial","3.96","1.6898"
"9209","unclear","unclear","3.96","1.428"
"9210","killa","killa","3.96","1.9045"
"9211","skull","skull","3.96","1.6325"
"9212","charges","charges","3.94","1.5308"
"9213","darker","darker","3.94","1.8996"
"9214","erroneously","erroneously","3.94","1.5174"
"9215","mess","mess","3.94","1.5703"
"9216","pakistan","pakistan","3.94","1.1502"
"9217","reluctant","reluctant","3.94","1.3763"
"9218","slumdog","slumdog","3.94","1.7775"
"9219","strapped","strapped","3.94","1.544"
"9220","dizzy","dizzy","3.94","1.7249"
"9221","executed","executed","3.94","2.2023"
"9222","honky","honky","3.94","2.0567"
"9223","homework","homework","3.92","1.8165"
"9224","nixon","nixon","3.92","1.7361"
"9225","omitted","omitted","3.92","1.2095"
"9226","stained","stained","3.92","1.8277"
"9227","ughh","ughh","3.92","1.3068"
"9228","jaded","jaded","3.92","1.6563"
"9229","dusty","dusty","3.92","1.699"
"9230","absent","absent","3.9","1.2657"
"9231","alarm","alarm","3.9","1.6568"
"9232","artificial","artificial","3.9","1.5682"
"9233","defendant","defendant","3.9","1.632"
"9234","dim","dim","3.9","1.3439"
"9235","doesnt","doesnt","3.9","1.3887"
"9236","impose","impose","3.9","1.1294"
"9237","iraq","iraq","3.9","1.6568"
"9238","issues","issues","3.9","1.374"
"9239","killas","killas","3.9","1.8434"
"9240","misses","misses","3.9","1.374"
"9241","neediest","neediest","3.9","1.5682"
"9242","nothing","nothing","3.9","1.2817"
"9243","opponent","opponent","3.9","1.5419"
"9244","quit","quit","3.9","1.4604"
"9245","slipping","slipping","3.9","1.4463"
"9246","stop","stop","3.9","1.3439"
"9247","bald","bald","3.9","1.9284"
"9248","begged","begged","3.9","1.6739"
"9249","dropped","dropped","3.88","1.0029"
"9250","drunk","drunk","3.88","2.2464"
"9251","mortgage","mortgage","3.88","1.9445"
"9252","nooo","nooo","3.88","1.3797"
"9253","shout","shout","3.88","1.3797"
"9254","artillery","artillery","3.88","1.5361"
"9255","goddamn","goddamn","3.88","2.1759"
"9256","rags","rags","3.88","1.5361"
"9257","restless","restless","3.88","1.7033"
"9258","uncertain","uncertain","3.88","1.1481"
"9259","fiends","fiends","3.88","1.9199"
"9260","ass","ass","3.86","1.8627"
"9261","farewell","farewell","3.86","2.1286"
"9262","fuckin","fuckin","3.86","2.7405"
"9263","hang","hang","3.86","1.325"
"9264","not","not","3.86","1.2938"
"9265","sanctions","sanctions","3.86","1.7844"
"9266","stopped","stopped","3.86","1.2291"
"9267","subjected","subjected","3.86","1.3999"
"9268","tremble","tremble","3.86","1.7263"
"9269","voodoo","voodoo","3.86","2.0405"
"9270","wouldnt","wouldnt","3.86","1.1068"
"9271","slipped","slipped","3.86","1.5811"
"9272","mold","mold","3.85","1.7982"
"9273","shiver","shiver","3.85","1.4874"
"9274","allegations","allegations","3.84","1.4479"
"9275","armed","armed","3.84","1.8556"
"9276","ended","ended","3.84","1.4479"
"9277","excuses","excuses","3.84","1.5167"
"9278","gripe","gripe","3.84","1.8666"
"9279","lawyer","lawyer","3.84","1.4194"
"9280","messed","messed","3.84","1.3149"
"9281","none","none","3.84","1.4896"
"9282","offline","offline","3.84","1.0759"
"9283","pleaded","pleaded","3.84","1.3756"
"9284","rent","rent","3.84","1.4758"
"9285","shouldn't","shouldn't","3.84","0.8172"
"9286","snatch","snatch","3.84","1.6333"
"9287","ghosts","ghosts","3.84","1.9827"
"9288","hatin","hatin","3.84","1.5458"
"9289","fragile","fragile","3.83","1.3262"
"9290","baddest","baddest","3.82","2.0172"
"9291","blood","blood","3.82","1.7922"
"9292","creep","creep","3.82","1.6123"
"9293","dark","dark","3.82","1.4097"
"9294","darkness","darkness","3.82","1.8702"
"9295","eliminate","eliminate","3.82","1.746"
"9296","forgetting","forgetting","3.82","1.4097"
"9297","gang","gang","3.82","2.1824"
"9298","hanging","hanging","3.82","1.7225"
"9299","hardest","hardest","3.82","1.6249"
"9300","haven't","haven't","3.82","1.2567"
"9301","junk","junk","3.82","1.3354"
"9302","loans","loans","3.82","1.2728"
"9303","oppose","oppose","3.82","1.4384"
"9304","slip","slip","3.82","1.2887"
"9305","sos","sos","3.82","1.7343"
"9306","thirst","thirst","3.82","1.7225"
"9307","erased","erased","3.82","1.5093"
"9308","vain","vain","3.82","1.7874"
"9309","fades","fades","3.81","1.0762"
"9310","aggressive","aggressive","3.8","1.5779"
"9311","costs","costs","3.8","1.4428"
"9312","critics","critics","3.8","1.6782"
"9313","fire","fire","3.8","1.5779"
"9314","fist","fist","3.8","1.2454"
"9315","interment","interment","3.8","1.8295"
"9316","ow","ow","3.8","1.3702"
"9317","pale","pale","3.8","1.088"
"9318","protesters","protesters","3.8","1.6903"
"9319","witch","witch","3.8","2.0898"
"9320","chronic","chronic","3.79","1.9236"
"9321","thirsty","thirsty","3.79","1.458"
"9322","thorns","thorns","3.79","1.6753"
"9323","sink","sink","3.79","1.6008"
"9324","battles","battles","3.78","2.003"
"9325","bugs","bugs","3.78","1.5158"
"9326","court","court","3.78","1.799"
"9327","ends","ends","3.78","1.4886"
"9328","exams","exams","3.78","1.6573"
"9329","predeceased","predeceased","3.78","1.6199"
"9330","risks","risks","3.78","1.7646"
"9331","rusty","rusty","3.78","1.4609"
"9332","slow","slow","3.78","1.1119"
"9333","wouldn't","wouldn't","3.78","1.148"
"9334","bothered","bothered","3.78","1.5311"
"9335","unnecessary","unnecessary","3.78","1.5581"
"9336","nothings","nothings","3.76","1.7677"
"9337","resigned","resigned","3.76","1.5851"
"9338","symptoms","symptoms","3.76","1.3933"
"9339","yell","yell","3.76","1.7209"
"9340","gutter","gutter","3.76","1.7143"
"9341","hangs","hangs","3.76","1.6774"
"9342","void","void","3.76","1.422"
"9343","bailout","bailout","3.74","1.6759"
"9344","boo","boo","3.74","1.7591"
"9345","critic's","critic's","3.74","1.4682"
"9346","denying","denying","3.74","1.4682"
"9347","last","last","3.74","1.2586"
"9348","noise","noise","3.74","1.3063"
"9349","obsession","obsession","3.74","1.1214"
"9350","reckless","reckless","3.74","1.9146"
"9351","shove","shove","3.74","1.7357"
"9352","stomp","stomp","3.74","1.4682"
"9353","wait","wait","3.74","1.209"
"9354","sucka","sucka","3.74","1.7704"
"9355","pimp","pimp","3.73","2.1581"
"9356","stranded","stranded","3.73","1.8905"
"9357","tearing","tearing","3.73","1.3811"
"9358","strain","strain","3.73","1.8071"
"9359","crack","crack","3.72","1.4434"
"9360","fewer","fewer","3.72","1.1256"
"9361","gross","gross","3.72","1.4852"
"9362","kick","kick","3.72","1.5524"
"9363","oops","oops","3.72","1.4852"
"9364","operation","operation","3.72","1.6041"
"9365","removed","removed","3.72","1.3856"
"9366","withdrawal","withdrawal","3.72","1.841"
"9367","crowded","crowded","3.71","2.0514"
"9368","lacking","lacking","3.71","1.633"
"9369","revenge","revenge","3.71","2.3363"
"9370","foolish","foolish","3.7","1.6929"
"9371","con","con","3.7","1.1473"
"9372","crooked","crooked","3.7","1.6067"
"9373","demanding","demanding","3.7","1.6194"
"9374","dirt","dirt","3.7","1.5286"
"9375","don't","don't","3.7","1.0926"
"9376","dont","dont","3.7","1.0738"
"9377","goodbye","goodbye","3.7","1.8323"
"9378","locked","locked","3.7","1.2657"
"9379","remove","remove","3.7","1.1995"
"9380","sentenced","sentenced","3.7","1.6568"
"9381","wasnt","wasnt","3.7","1.0546"
"9382","won't","won't","3.7","1.1112"
"9383","abnormal","abnormal","3.69","1.6734"
"9384","hustler","hustler","3.69","1.7644"
"9385","controversy","controversy","3.68","1.7431"
"9386","disagree","disagree","3.68","1.2526"
"9387","fees","fees","3.68","1.5043"
"9388","hitting","hitting","3.68","1.7431"
"9389","kicking","kicking","3.68","1.6218"
"9390","mean","mean","3.68","1.9213"
"9391","missed","missed","3.68","1.2362"
"9392","rival","rival","3.68","1.5043"
"9393","sucker","sucker","3.68","1.9529"
"9394","waiting","waiting","3.68","1.2362"
"9395","wrath","wrath","3.68","1.9737"
"9396","plead","plead","3.67","1.4052"
"9397","closed","closed","3.66","1.5986"
"9398","deadline","deadline","3.66","1.1537"
"9399","down","down","3.66","1.5598"
"9400","low","low","3.66","1.1178"
"9401","messy","messy","3.66","1.1886"
"9402","outdated","outdated","3.66","1.1713"
"9403","patients","patients","3.66","1.4086"
"9404","pressure","pressure","3.66","1.5467"
"9405","snitch","snitch","3.66","1.6489"
"9406","sorry","sorry","3.66","1.7567"
"9407","stuck","stuck","3.66","1.1178"
"9408","anti","anti","3.65","1.5214"
"9409","complications","complications","3.65","1.8206"
"9410","disappear","disappear","3.65","1.6273"
"9411","snakes","snakes","3.65","2.0872"
"9412","lesions","lesions","3.65","1.8961"
"9413","bill","bill","3.64","1.77"
"9414","blocked","blocked","3.64","1.4535"
"9415","bore","bore","3.64","1.5877"
"9416","cuts","cuts","3.64","1.3962"
"9417","darkest","darkest","3.64","2.1166"
"9418","delete","delete","3.64","1.4813"
"9419","ghost","ghost","3.64","2.0777"
"9420","miss","miss","3.64","1.6258"
"9421","nobody","nobody","3.64","1.2415"
"9422","nothin","nothin","3.64","1.6507"
"9423","shocked","shocked","3.64","1.3211"
"9424","swine","swine","3.64","1.8379"
"9425","uncertainty","uncertainty","3.64","1.0451"
"9426","fooled","fooled","3.63","1.7992"
"9427","awkward","awkward","3.62","1.3981"
"9428","baghdad","baghdad","3.62","1.9048"
"9429","begging","begging","3.62","1.9472"
"9430","brat","brat","3.62","1.7484"
"9431","doesn't","doesn't","3.62","1.1045"
"9432","haunt","haunt","3.62","1.6399"
"9433","hussein","hussein","3.62","1.8724"
"9434","incompletely","incompletely","3.62","1.6769"
"9435","limitations","limitations","3.62","1.3536"
"9436","risk","risk","3.62","1.6399"
"9437","tore","tore","3.62","1.6523"
"9438","bacteria","bacteria","3.61","1.9771"
"9439","crude","crude","3.6","1.4428"
"9440","dust","dust","3.6","1.1606"
"9441","falls","falls","3.6","1.8952"
"9442","flies","flies","3.6","1.6782"
"9443","indicted","indicted","3.6","1.8626"
"9444","madness","madness","3.6","1.8183"
"9445","mistaken","mistaken","3.6","1.4286"
"9446","shattered","shattered","3.6","1.6903"
"9447","suspects","suspects","3.6","1.1952"
"9448","acid","acid","3.59","1.5535"
"9449","pistol","pistol","3.59","1.8953"
"9450","decreased","decreased","3.58","1.3966"
"9451","absence","absence","3.58","1.0708"
"9452","couldnt","couldnt","3.58","1.1265"
"9453","excluded","excluded","3.58","1.5398"
"9454","gossip","gossip","3.58","1.9282"
"9455","leaving","leaving","3.58","1.2792"
"9456","punch","punch","3.58","1.7967"
"9457","shotgun","shotgun","3.58","1.8745"
"9458","sirens","sirens","3.58","1.4995"
"9459","restricted","restricted","3.57","1.5143"
"9460","darkened","darkened","3.57","1.599"
"9461","slut","slut","3.57","2.63"
"9462","servants","servants","3.56","1.6999"
"9463","afghanistan","afghanistan","3.56","1.7861"
"9464","confrontation","confrontation","3.56","1.6922"
"9465","confusing","confusing","3.56","0.9723"
"9466","denial","denial","3.56","1.6433"
"9467","empty","empty","3.56","1.6308"
"9468","fucked","fucked","3.56","2.7117"
"9469","gloom","gloom","3.56","2.1205"
"9470","misidentified","misidentified","3.56","1.402"
"9471","mob","mob","3.56","1.8644"
"9472","offense","offense","3.56","1.5274"
"9473","piss","piss","3.56","1.728"
"9474","protest","protest","3.56","1.4591"
"9475","runaway","runaway","3.56","1.6801"
"9476","shut","shut","3.56","1.0333"
"9477","sorely","sorely","3.56","1.2803"
"9478","dire","dire","3.55","1.9902"
"9479","stains","stains","3.55","1.4728"
"9480","taxation","taxation","3.55","1.8491"
"9481","flee","flee","3.54","1.0907"
"9482","haunted","haunted","3.54","1.6368"
"9483","bug","bug","3.54","1.3734"
"9484","caught","caught","3.54","1.7867"
"9485","chained","chained","3.54","1.9505"
"9486","crushed","crushed","3.54","1.6686"
"9487","despise","despise","3.54","2.0325"
"9488","dispute","dispute","3.54","1.7286"
"9489","expensive","expensive","3.54","1.7637"
"9490","forsaken","forsaken","3.54","1.94"
"9491","hospitals","hospitals","3.54","1.5677"
"9492","owe","owe","3.54","1.5147"
"9493","poor's","poor's","3.54","1.4172"
"9494","rough","rough","3.54","1.4458"
"9495","shock","shock","3.54","1.6189"
"9496","slug","slug","3.54","1.3734"
"9497","without","without","3.54","1.1104"
"9498","drunken","drunken","3.53","2.0011"
"9499","missin","missin","3.53","1.4157"
"9500","separation","separation","3.53","1.8155"
"9501","spite","spite","3.53","1.8269"
"9502","addicted","addicted","3.52","2.1019"
"9503","apart","apart","3.52","1.3438"
"9504","fallen","fallen","3.52","1.4177"
"9505","suspected","suspected","3.52","1.1648"
"9506","suspicion","suspicion","3.52","1.5016"
"9507","teardrops","teardrops","3.52","1.729"
"9508","tomb","tomb","3.52","2.0428"
"9509","ugh","ugh","3.52","1.5016"
"9510","warned","warned","3.52","1.313"
"9511","untrue","untrue","3.51","1.309"
"9512","casket","casket","3.5","2.102"
"9513","dope","dope","3.5","1.7053"
"9514","foe","foe","3.5","1.7053"
"9515","hospital","hospital","3.5","1.6194"
"9516","paranoid","paranoid","3.5","1.8434"
"9517","snake","snake","3.5","1.669"
"9518","struck","struck","3.5","1.4033"
"9519","deficiency","deficiency","3.49","1.6971"
"9520","pressures","pressures","3.49","1.7574"
"9521","cant","cant","3.48","1.111"
"9522","inmates","inmates","3.48","2.0227"
"9523","no","no","3.48","1.2974"
"9524","opponents","opponents","3.48","1.0925"
"9525","opposition","opposition","3.48","1.2329"
"9526","sucked","sucked","3.48","1.8543"
"9527","tobacco","tobacco","3.48","2.1782"
"9528","unlikely","unlikely","3.48","1.313"
"9529","zombie","zombie","3.48","1.821"
"9530","screams","screams","3.48","2.042"
"9531","sinking","sinking","3.48","1.7503"
"9532","swollen","swollen","3.48","1.8334"
"9533","deceive","deceive","3.47","2.0114"
"9534","monsters","monsters","3.47","1.6845"
"9535","urine","urine","3.47","1.6721"
"9536","chaos","chaos","3.46","1.7867"
"9537","creepy","creepy","3.46","1.6928"
"9538","fee","fee","3.46","1.2969"
"9539","insanity","insanity","3.46","2.1779"
"9540","isolated","isolated","3.46","1.8206"
"9541","late","late","3.46","1.1643"
"9542","misspelled","misspelled","3.46","1.3584"
"9543","misstated","misstated","3.46","1.0144"
"9544","misunderstood","misunderstood","3.46","1.7049"
"9545","monster","monster","3.46","1.9189"
"9546","refuse","refuse","3.46","0.9304"
"9547","shoot","shoot","3.46","1.6686"
"9548","sting","sting","3.46","1.7404"
"9549","thorn","thorn","3.46","1.5677"
"9550","wreck","wreck","3.46","1.7979"
"9551","fright","fright","3.45","1.8378"
"9552","radiation","radiation","3.45","2.2827"
"9553","stab","stab","3.45","2.1317"
